org_name_fi,org_name_en,org_name_sv,org_code,unit_main_code,unit_sub_code,unit_name,org_isni,org_csc
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E1AAA,Alusta LBM Reflex,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E1ABA,Alusta LBM SIM,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E1ACA,Alusta LBM RE-SOURSE,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E1ADA,Alusta LBM DIGI-USER,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E1AEA,Alusta LBM SAWE,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23E1AFA,Alusta LBM RED,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F100A,Koke yhteiset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F101A,"Yk-lisät, Koulutus- ja kehittämiskeskus",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F110A,Täydennyskoulutus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F120A,Tutkintotavoitteinen koulutus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F130A,Avoin yliopisto,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F140A,Tutkimus- ja kehittämistoiminta,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F150A,Asiakkuudet,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F200A,Kirjasto,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F201A,"Yk-lisät, Kirjasto",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F210A,Yhteinen tiedekirjasto,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F220A,Imatran toimipiste,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F230A,Saimia Kirjasto,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F300A,PÄÄT Etelä-Karjala-instituutti,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23F400A,PÄÄT Nordi,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23G300A,PÄÄT TBRC,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J100A,Yliopiston johto,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J110A,Toiminta,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J120A,PÄÄT Strategia ja yhteiskuntasuhteet,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J130A,Lakiasiat,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J200A,Toiminnan ohjaus ja laadunhallinta,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J210A,Toiminnan suunnittelu,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J300A,Erityishankkeet,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J310A,LUMA,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J400A,LUT Investointiohjelma,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J410A,IPR ja patentit,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J500A,Alusta REFLEX,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J501A,Alusta SIM,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J502A,Aloittavat tutkimusalustat,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J503A,Alusta RE-SOURSE,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J504A,Alusta DIGI-USER,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J505A,Alusta SAWE,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23J506A,Alusta RED,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K100A,Opintotoimisto,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K110A,Hakupalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K120A,Opintoasioiden kehittäminen,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K200A,Talouspalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K210A,Kirjanpito,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K220A,Sisäinen laskenta,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K300A,Tutkimus- ja innovaatiopalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K301A,Nordi,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K302A,TBRC,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K310A,Kansallinen rahoitus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K320A,EU-rahoitus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K330A,Kumppanuudet ja Venäjätoiminnot,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K340A,Tutkimuspolitiikka,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K400A,IS&T,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K410A,PÄÄT Käyttötuki,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K420A,PÄÄT Project Office,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K430A,PÄÄT Palvelutuotanto,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K440A,PÄÄT AV-palvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K450A,Palvelukehitys,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K460A,Perusresurssipalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K461A,Tulostus- ja kopiointipalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K462A,AV-palvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K470A,Käyttötukipalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K471A,Hankintapalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K472A,Mikroluokkapalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K473A,Puhelinpalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K480A,Opetusteknologia,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K490A,PÄÄT Digipaino,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K500A,HR,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K600A,Tilapalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K610A,Talouspalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K620A,Kirjanpito,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K630A,Sisäinen laskenta,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K640A,Rahoitus ja tarkastustoiminta,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K680A,Tilapalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K690A,Tilakustannukset,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K700A,Viestintäpalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K800A,Kansainvälisyys,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K810A,"Apurahajärjestelmä, LUT",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K820A,Opiskelijapalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K830A,Koulutuspalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K840A,Tietojärjestelmien kehittäminen,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K850A,Apurahat,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K860A,Kielikeskus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K870A,Opetusteknologia,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23K900A,Yliopistopaino,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KA00A,LUT tohtorikoulu,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KB10A,Toiminnan ohjaus ja laadun hallinta,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KB11A,Toiminnan suunnittelu,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KB20A,IS&T + Project office,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KB21A,Front Office,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KB22A,Back Office,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KB23A,Yliopistopaino,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KB40A,Lähipalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KB50A,Yhteiskirjasto,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KB51A,LUTin kirjastopalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KB52A,Saimian kirjastopalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KB53A,Imatran toimipiste,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KB54A,"Yk-lisät, Kirjasto",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KC10A,"Innovaatiot ja yrittäjyys, yhteiset",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KC11A,"Innovaatiot ja yrittäjyys, yk-laskenta",,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KC20A,Yrittäjyys,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KC30A,Innovaatiopalvelut,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KC40A,Täydennyskoulutus,,
Lappeenrannan teknillinen yliopisto,Lappeenranta University of Technology,,01914,,23KC50A,Urapalvelut,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,,02629,,,,http://isni.org/isni/0000000404001203,1179
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,,02629,,HL,Liiketalous,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,,02629,,HS,Turvallisuusala,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,,02629,,LAU,Laurea,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,,02629,,MP,Matkailu- ja palveluliiketoiminta,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,,02629,,NT,Tietojenkäsittely,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,,02629,,SF,Fysioterapia,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,,02629,,SH,Terveysala,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,,02629,,SK,Kauneudenhoitoala,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,,02629,,SS,Sosiaaliala,,
Laurea-ammattikorkeakoulu,Laurea University of Applied Sciences,,02629,,ST,Sosiaali- ja terveysala,,
Maanpuolustuskorkeakoulu, The National Defence University,Försvarshögskolan,02358,,,,http://isni.org/isni/0000000406476253,1232
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,,,http://isni.org/isni/0000000119134955,24
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,180,Rehtori,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,189,Talous- ja hallintopalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,190,Henkilöstöpalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,191,Tietohallintopalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,207,Kirjasto- ja tietopalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,208,Kv-tukipalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,209,Opintoasiainpalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,219,Järjestelmäylläpito,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,220,Käyttäjätuki,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,221,Tiedonhallinta- ja järjestelmäpalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,267,Electria,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,293,Taloussuunnittelu- ja seurantapalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,294,Kirjanpito- ja maksuliikennepalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,315,Kiinteistöpalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,319,Koulutuksen kehittämispalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,329,Hakijapalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,333,Opintotoimistot,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,340,Viestintäyksikkö,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,341,"Kirjasto- ja tietopalvelut, TeKu-tiimi",,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,343,"Kirjasto- ja tietopalvelut, Sote-tiimi",,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,344,"Kirjasto- ja tietopalvelut, Lite-tiimi",,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,357,Opiskeluhyvinvointitoiminta,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,358,Korkeakoulupalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,400,Liiketoimintapalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,402,Strategia- ja kehityspalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,403,Oppimistoiminta,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,404,TKI-toiminta,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,405,Liiketoiminta,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,406,Tuotantotalous,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,407,Rakentaminen ja arkkitehtuuri,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,408,Puhtaat teknologiat,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,409,Liikkuminen ja toimintakyky,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,410,Kiinteistö- ja talotekniikka,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,411,Kliinisen hoitotyön ja ensihoidon palvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,412,Osallistuminen ja toimintakyky,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,413,Terveyden edistämisen palvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,414,Musiikki,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,415,Tieto- ja viestintätekniikka,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,416,Kulttuuripalvelut,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,417,Sähkö- ja automaatiotekniikka,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,418,Kansainvälinen liiketoiminta,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,419,Media,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,420,Terveysalan tutkimuspalvelut ja palvelujohtaminen,,
Metropolia ammattikorkeakoulu,Metropolia University of Applied Sciences,,10065,,421,Ajoneuvo- ja konetekniikka,,
